protid	tSNE1	tSNE2
A0A5X7K3H7	72.07245	86.556
A0A5X8YPR7	59.88396	82.45948
A0A5X9FDA2	59.78065	83.5574
A0A5X9XBJ6	70.642654	82.96912
A0A5Y0WQK9	71.61406	78.61331
A0A5Y2LP72	67.50919	79.44548
A0A5Y2SIM4	69.452065	82.749466
A0A5Y3B070	60.489044	84.47147
A0A5Y3BKP1	75.26831	81.9438
A0A5Y3XA68	58.584953	83.04238
A0A5Y4RIR9	69.427505	78.71591
A0A5Y7A012	71.20261	85.68022
A0A5Y7AFM9	60.66592	84.25234
A0A5Y7EWK1	-27.329416	16.596548
A0A5Y8VXP2	-29.398954	18.036343
A0A5Y8Y6V2	-24.666496	16.444862
A0A5Z4I2I7	-29.957537	16.901014
A0A5Z6YYD1	56.981083	80.84399
A0A601PLW3	72.305466	79.13852
A0A602Z199	66.28245	79.42554
A0A603BF74	68.995056	81.02539
A0A603NWR4	59.439487	80.42731
A0A607PLR5	72.053535	77.883354
A0A615L6Z2	67.16112	81.486916
A0A622KRI4	74.113655	81.09108
A0A623E8L6	60.06819	83.887436
A0A624F6T8	-20.611921	15.625634
A0A626TQ24	-29.935839	16.298513
A0A626VEA0	-29.495222	17.0318
A0A630V2Z1	69.340004	86.841064
A0A630YAI8	58.46885	83.02798
A0A633IIR4	67.784454	83.97239
A0A633T9L1	-28.95128	18.33986
A0A636KCH2	59.709835	80.46125
A0A636P248	56.59694	79.999626
A0A636WVZ1	73.04572	83.90788
A0A640J776	77.24722	-6.5709815
A0A640JH50	76.25545	-5.390134
A0A640MX37	-87.531235	-19.112164
A0A640NZZ7	-81.35719	18.953989
A0A640QGP9	-80.21418	19.657127
A0A640S2I4	-43.535877	-108.35209
A0A640SUI7	-44.671413	-109.374275
A0A640TGW4	-41.561073	-107.28487
A0A640UQK0	-48.050602	-110.85867
A0A640VL16	21.444736	-134.40457
A0A640WHQ5	-48.701103	70.95214
A0A640YCE1	-40.879585	-109.60438
A0A641AUH7	-71.54981	-106.467545
A0A641Q806	11.011637	65.8037
A0A642KVS5	-58.111	14.175362
A0A642L497	83.50739	-35.69485
A0A642MHU0	-61.018394	13.410851
A0A643F594	-47.56782	-22.98678
A0A643FGT7	-32.509396	53.0017
A0A643FL40	-19.1155	61.18337
A0A643FTN4	100.59889	6.207914
A0A643G8Z7	96.32502	-17.025951
A0A643JXT3	7.35931	-11.134899
A0A643JYG0	-29.601364	-92.76122
A0A643KEB8	11.247202	-5.0973153
A0A644SBA1	-23.404222	17.63648
A0A646HQY9	-78.89687	60.439316
A0A646KRD5	-35.705757	-94.9299
A0A649PTL2	-25.627254	14.88943
A0A649YM09	-2.4121208	147.38785
A0A650EKV0	-12.491859	15.71675
A0A650ENB1	-96.057304	-36.13429
A0A650ER69	11.063541	61.443768
A0A651DH94	-50.800835	-3.952959
A0A651EAJ2	-134.90674	-35.047955
A0A651ED84	29.167406	-13.50641
A0A651EGG0	89.60963	44.243427
A0A651EM29	9.565981	-120.981995
A0A651F4B3	36.6836	37.924522
A0A651FA02	-46.515976	104.11304
A0A651FQP6	45.594982	-68.59849
A0A651G958	2.0267906	21.77367
A0A651GKC7	54.091534	42.78828
A0A651GZB8	11.239145	11.182154
A0A651H221	74.265274	-30.005577
A0A651H4I2	82.71686	-53.65291
A0A651HJN2	-48.63772	-8.124339
A0A651HNB4	47.890526	108.07616
A0A651HUZ0	48.28998	108.36091
A0A651I245	3.0916917	89.98787
A0A652K6Z3	-63.345398	-112.051956
A0A652KIL8	-34.317154	-100.53213
A0A652L5B0	-26.757118	-79.720665
A0A652YI97	50.303978	45.0358
A0A653B4W8	130.4842	24.754751
A0A653EWN9	38.32783	-5.8232265
A0A653HWF4	-76.63628	39.293137
A0A653ICG1	98.52534	-17.168694
A0A653IFU1	69.5083	44.3077
A0A653J8W5	-38.36888	-0.37434706
A0A653JCZ7	-42.71704	-2.4951537
A0A653JYE8	72.47815	-1.7002838
A0A653K3I9	-86.91483	-62.592724
A0A653KUU4	72.478516	-22.008833
A0A653KYZ6	-85.11476	-67.70916
A0A653L683	-82.096954	-78.40155
A0A653LER2	-100.388885	57.406136
A0A653MH87	-41.836185	62.422226
A0A653MTQ9	-21.28132	78.16814
A0A653MUZ9	49.246628	-19.761292
A0A653NEF9	133.17482	35.30075
A0A653PBB2	-81.10259	19.036774
A0A653PFL4	-112.26642	-2.6761136
A0A653PWU8	-115.48431	26.221632
A0A653REG6	-22.360987	134.05748
A0A653RMV4	17.199156	-43.489876
A0A653RQ30	-69.92493	-106.74558
A0A653SQ16	47.990917	-19.998007
A0A653TFG6	-127.46609	21.000755
A0A653TP54	-114.99786	-3.524074
A0A653TQU5	63.90989	-44.30479
A0A653TZS0	-4.618429	-5.3147025
A0A653UJ08	138.94342	16.6272
A0A653UNR6	135.88586	31.693426
A0A653UWK4	-43.797737	103.021454
A0A653UXX1	51.30061	45.32054
A0A653X9A2	70.688095	51.09115
A0A653XBM3	128.53586	-36.79527
A0A653XGU9	37.78848	24.55502
A0A653YGS0	37.826553	104.81991
A0A653YH56	-37.59765	-11.369957
A0A653YU08	-45.064255	-112.32794
A0A653Z0K8	46.410164	-68.28907
A0A653ZJQ6	34.052532	-54.563274
A0A654ARH3	48.04837	-19.516632
A0A654AXL9	9.364363	31.879549
A0A654BAZ2	132.09744	35.57813
A0A654BUS6	141.24266	14.94487
A0A654C3K3	-87.7464	-19.669735
A0A654CFZ8	-42.020645	4.394705
A0A654CZ13	-21.519342	143.74294
A0A654D081	138.39206	25.54935
A0A654E536	-93.801414	3.6231966
A0A654KXH6	-86.677216	-63.703373
A0A654KZB7	-86.701515	-73.798416
A0A654SGZ4	-23.251879	-24.065908
A0A654TRC2	21.269478	14.380216
A0A655DLX3	20.356304	0.28052768
A0A655E8Y2	21.835617	-1.8753479
A0A655JEX3	21.170593	-0.47377327
A0A655WAV0	-20.556135	108.38692
A0A655WS86	-10.546281	118.12195
A0A656G3H0	141.32109	11.405982
A0A656HIB3	81.164925	-56.06262
A0A656IA18	72.41182	85.74486
A0A656L176	38.842354	-6.8544
A0A656Q902	122.159256	-29.987835
A0A656UV28	-12.946869	114.62767
A0A656VHA1	-30.378948	138.19025
A0A656Y363	12.222487	-11.593135
A0A656YS23	124.42397	37.306988
A0A657AL82	85.12518	-54.97787
A0A657APC6	69.20787	-19.416838
A0A657ATD9	27.28776	28.970964
A0A657B5L8	26.97993	28.926107
A0A657BQ44	16.83465	-134.94438
A0A657FVZ3	69.55661	76.95962
A0A657HZ69	69.54197	82.82875
A0A657K295	-38.497314	-43.96772
A0A657LXI4	-24.064917	-144.44542
A0A658BM09	-61.60523	42.998756
A0A658IKT6	68.935394	86.497116
A0A658NRV3	75.5554	82.48545
A0A658R2E0	123.21438	-36.85177
A0A658Y502	56.193592	79.12288
A0A658YRM2	58.73931	80.10978
A0A659QZC5	70.34511	85.28701
A0A659R0Z3	60.236774	83.77859
A0A659V7Q5	-7.558833	-129.01521
A0A660CNV6	-110.42174	38.04459
A0A660E5E6	-78.4497	-10.023284
A0A660HTR4	40.3673	99.99211
A0A660KTU5	17.523048	16.95763
A0A660LEH7	-82.62224	78.9406
A0A660LYF9	-21.79125	15.292442
A0A660N365	88.39535	9.467932
A0A660N5J1	102.471886	8.442826
A0A660NR61	74.50349	-59.37331
A0A660VVC9	25.408264	-64.03308
A0A660Z494	62.21472	30.137934
A0A660Z6Q2	35.443264	40.06966
A0A660Z8C1	35.204674	40.87628
A0A661BL88	23.402348	-64.17007
A0A661BVG0	24.344296	-64.843605
A0A661C8Y4	24.13639	-64.83378
A0A661CWD8	-45.33827	77.24673
A0A661DBK9	-84.462326	78.57636
A0A661DEC6	-42.90014	76.15756
A0A661DTZ1	37.12686	96.52814
A0A661EBG7	9.37654	67.60931
A0A661END6	-19.549671	75.8406
A0A661FLI5	72.54517	17.8546
A0A661FQ57	-48.492397	75.43282
A0A661FSC1	-43.1323	69.03679
A0A661FYD4	-40.071793	73.55091
A0A661GMG4	-40.01649	72.60824
A0A661H070	73.5985	20.137505
A0A661HAF7	73.32951	19.582863
A0A661HG90	73.18152	19.494602
A0A661HPR6	-20.449474	-2.6106324
A0A661HTN3	-2.3545618	33.73978
A0A661I561	-19.722788	-3.0406883
A0A661I7J4	-2.7618713	34.273304
A0A661T1F0	-35.92705	101.89569
A0A661VSA7	33.816624	-16.301262
A0A661YT43	74.80149	-28.329346
A0A661YY08	-87.12009	11.308835
A0A661Z1L0	49.51626	25.063696
A0A661Z2C5	49.588055	25.287043
A0A661Z940	40.35396	23.719582
A0A661ZH40	14.968547	28.096445
A0A661ZYX0	74.324524	-29.210316
A0A662A8Q0	74.15706	-28.851904
A0A662AYK8	40.735214	23.911049
A0A662C2P4	16.675285	50.370174
A0A662CY01	40.569458	23.730915
A0A662DWL1	2.126926	2.1538084
A0A662E5E1	-19.870804	-61.88458
A0A662Z7K4	-89.98981	-18.591768
A0A662Z8U9	70.147804	-63.10489
A0A662ZFY0	-4.0963216	135.37288
A0A679EUS6	5.4252963	104.09187
A0A679FFR8	45.21771	-71.80969
A0A679GCU7	131.36864	35.469288
A0A679HDT1	-63.074966	14.964438
A0A679HHL6	33.74	-16.290564
A0A679HP22	-113.19641	74.14457
A0A679J5L0	41.11421	-62.088837
A0A679J8D6	77.00831	-5.261028
A0A679JTP2	-12.711445	-45.33788
A0A679KC77	42.358276	-67.623436
A0A679LJK9	21.282213	-0.41270718
A0A690AG40	-22.917706	17.484268
A0A691BW24	-27.749493	16.388477
A0A691JXI3	-26.57608	16.795233
A0A692CTT0	-30.374247	16.664473
A0A693M9J5	-21.660915	15.209453
A0A694AIM4	-20.863499	15.553057
A0A698BCA7	-28.223194	17.510405
A0A698BUI4	-24.364584	19.059118
A0A698CXM4	-25.533333	14.684616
A0A698FGQ1	-21.203005	15.4249325
A0A698FRA7	-30.44897	16.701735
A0A698TTB8	-20.773203	1.6041725
A0A6A0AWG5	-32.033756	-92.57676
A0A6A0HPE1	67.29779	41.513634
A0A6A0IGT8	41.075035	106.45969
A0A6A0QTV0	-16.338947	-81.22063
A0A6A1LQQ1	27.94485	-94.11741
A0A6A1R4T7	88.64763	25.080105
A0A6A1RRM4	-80.92795	-82.99865
A0A6A1RU20	-92.779305	-53.83774
A0A6A1TMU0	-16.145107	-144.26791
A0A6A1XJA5	-114.83683	75.04953
A0A6A2FJR4	15.136	68.129486
A0A6A2TCK6	30.721426	125.55435
A0A6A2WEG3	39.334846	-34.607563
A0A6A4U9V1	-41.76433	68.9687
A0A6A4UVA8	20.376032	-135.16875
A0A6A4UXM9	-51.083305	-61.957382
A0A6A7JY24	-89.675835	-33.51462
A0A6A7KQ34	-13.026933	20.966457
A0A6A7KWR1	-98.00441	-31.82365
A0A6A7LTY3	-57.02531	-106.89234
A0A6A7M836	33.545425	-57.404007
A0A6A7N1L7	69.01776	7.769714
A0A6A7UNZ0	-78.925125	60.55802
A0A6A7VLU9	-78.90419	60.450363
A0A6A7XZ00	-49.447903	-27.184315
A0A6A8AEW7	-16.886808	-131.52646
A0A6A8D3F3	20.739521	60.55905
A0A6A8DLJ0	14.021376	-33.307766
A0A6A8DVQ7	20.042248	60.98392
A0A6A8GAW9	10.970714	-6.527502
A0A6A8GGF7	10.778201	-7.661753
A0A6A8GIC2	33.037888	53.42398
A0A6A8HJ69	-88.091225	-32.71484
A0A6A8M7T5	-109.279175	7.148277
A0A6A8MA24	84.97986	-77.43021
A0A6A8MFG7	-87.33495	-32.87878
A0A6A8MPW5	-22.57936	-62.16676
A0A6A8Q6U5	-112.135544	6.2981753
A0A6A8QP21	-46.36838	-2.6273196
A0A6A9K690	136.20328	29.377403
A0A6A9T1I6	-16.789738	-63.17173
A0A6A9V2A1	-140.33936	51.06838
A0A6B0H048	-0.22264329	2.4637663
A0A6B0TCD3	-81.50008	80.564445
A0A6B0TW34	-50.24832	-27.52176
A0A6B0WNS8	-18.038324	-89.15802
A0A6B0X326	-31.158993	-58.59261
A0A6B0XNE5	-91.563095	6.3469534
A0A6B0XQX7	99.83806	-75.19064
A0A6B0YMY7	93.345245	-80.173
A0A6B0Z518	-49.920765	-4.2380013
A0A6B0ZKZ3	31.594393	-58.977848
A0A6B1AK08	100.08048	-75.14202
A0A6B1AMA6	-73.504166	40.65294
A0A6B1BA44	-15.732736	-63.40426
A0A6B1BU33	31.493376	-59.104767
A0A6B1CEL6	3.202096	-68.601776
A0A6B1D5A9	94.83271	-79.73067
A0A6B1DHR3	-98.27008	-32.53485
A0A6B1DWC2	54.37845	43.87353
A0A6B1E6X0	-15.040656	-83.7238
A0A6B1EJ32	-49.39443	-4.1655526
A0A6B1F742	-51.3843	-27.191484
A0A6B1G650	92.75323	-80.20662
A0A6B1GFF1	-15.654942	-63.4059
A0A6B1H6M6	86.730995	30.608404
A0A6B1ICK0	3.974806	-66.89107
A0A6B1IQI9	-122.79079	23.762848
A0A6B1KDL5	-27.654469	-100.66425
A0A6B1SVW9	-105.92464	3.0233865
A0A6B1UDH3	-78.99679	38.79267
A0A6B2B3U3	-87.70028	-61.935497
A0A6B2DT04	-116.79253	31.488832
A0A6B2FG60	-27.171085	15.017528
A0A6B2FLQ5	-30.929104	141.63506
A0A6B2H658	70.99403	48.066223
A0A6B2H7B3	62.433704	31.432247
A0A6B2IDD4	-3.0588055	136.25652
A0A6B2JHI4	44.409317	-61.568096
A0A6B2KUV0	-48.552387	79.648186
A0A6B2M0U1	90.51874	-51.00727
A0A6B2PIJ9	14.316277	-131.0165
A0A6B2R2G5	135.45241	-6.965756
A0A6B2RA50	-66.13938	-107.74887
A0A6B2RV99	-28.276583	-91.81778
A0A6B2SF71	92.370094	-81.79796
A0A6B2TE90	91.88958	-82.13728
A0A6B2TVH9	-66.36115	-107.92983
A0A6B2VBU3	-35.280758	-83.682594
A0A6B2VRX5	-27.759003	-89.085915
A0A6B2WHB1	-28.00417	-88.569305
A0A6B2XH58	-26.45386	-83.82218
A0A6B2YL10	-52.103275	-109.6256
A0A6B2Z7D6	-27.357103	-101.00761
A0A6B2ZJ73	-33.99515	-100.35215
A0A6B3A1H4	-31.296984	-93.297226
A0A6B3AV39	-26.819807	-81.341576
A0A6B3B1S1	-28.912863	-100.069466
A0A6B3C2R1	-39.056084	-105.488754
A0A6B3CJE3	-36.48872	-105.56929
A0A6B3DWK9	-35.643646	-85.39066
A0A6B3END0	-35.280704	-99.46949
A0A6B3GZF8	-33.7925	-97.40968
A0A6B3HCP3	-35.939816	-101.21626
A0A6B3ITE4	-32.055054	141.98
A0A6B3KBV5	-0.035394065	-48.46042
A0A6B3LAU8	95.194916	-34.51893
A0A6B3LJY5	1.9799002	150.3354
A0A6B3LKU7	62.322006	33.891876
A0A6B3LSN3	70.26865	49.462364
A0A6B3M652	-17.929989	-20.717577
A0A6B3MLP0	-15.651029	-16.026045
A0A6B3NJL6	141.1068	13.049695
A0A6B3NKH3	-17.891508	-20.60453
A0A6B3P5T0	-22.46684	-18.124056
A0A6B3PNC8	-68.417534	106.09294
A0A6B3QPL1	-51.905678	-109.70036
A0A6B3R707	69.94166	39.05265
A0A6B3RNR4	21.947027	-134.8576
A0A6B3SNC6	-95.94801	63.084015
A0A6B3UDL7	-100.97506	56.50729
A0A6B8JC79	-101.242615	-33.6089
A0A6B8JS12	-42.923832	71.092354
A0A6B8KHG4	69.39185	-46.197666
A0A6B8LLE2	39.588245	-35.159092
A0A6B8LNU6	-11.900311	-44.43812
A0A6B8M7P2	-46.920258	-27.105421
A0A6B8N0G9	-12.9594755	114.89552
A0A6B8N6H2	0.106941	150.47792
A0A6B8QSG6	73.76619	50.612793
A0A6B8RNA5	79.164795	37.119858
A0A6B8T3L2	41.303665	27.262634
A0A6B8XZW8	-85.77178	-32.30343
A0A6B8Z1R5	-50.752556	-53.449017
A0A6B9B7C4	36.378902	-5.8135448
A0A6B9F939	-122.8669	23.174088
A0A6B9FL29	46.153603	-66.652596
A0A6B9GAL4	-17.967607	141.20116
A0A6B9T8Q4	6.615422	-66.843506
A0A6B9YNY1	25.039028	27.555164
A0A6B9Z350	-6.2859416	19.030806
A0A6B9Z5M4	-81.718796	-20.307444
A0A6B9ZQC2	8.220755	28.281717
A0A6B9ZQF2	-61.787403	108.062325
A0A6C0FPA1	11.743185	-11.342186
A0A6C0G0S7	-49.764328	50.579773
A0A6C0GLP0	22.136385	34.290634
A0A6C0GUK7	-72.00183	40.1953
A0A6C0GV96	-64.52125	19.086098
A0A6C0NXH2	-49.697258	50.57837
A0A6C0Q3P6	-44.655983	-108.9744
A0A6C0R9K6	71.94472	38.620316
A0A6C0TMI3	106.37962	46.437546
A0A6C0TX96	74.12025	20.091599
A0A6C0UGR4	-22.280075	-64.81336
A0A6C0UT80	15.5077095	14.054481
A0A6C0UWW1	8.6239195	-6.252915
A0A6C0XZA0	-82.296555	-80.91221
A0A6C0Y0C0	-90.33212	-65.09966
A0A6C0YUW4	-90.92017	-64.558685
A0A6C0YZ54	34.02666	-98.85176
A0A6C0Z4K1	26.675503	-102.429726
A0A6C0Z4M7	21.786116	-87.969284
A0A6C1B3S7	-64.37935	21.282824
A0A6C1C4B5	-75.89429	79.08264
A0A6C1KUE0	-45.602592	-27.698988
A0A6C1MX44	82.10778	-54.49262
A0A6C1P094	-106.04887	1.7380924
A0A6C1PMA0	11.475335	67.17412
A0A6C1QLV1	-35.852318	100.81613
A0A6C1QWD2	17.715088	62.249985
A0A6C1S135	35.994404	10.449085
A0A6C1SQM0	21.317488	-63.501095
A0A6C1T4L2	-11.74852	24.383923
A0A6C2C5D5	-2.5484154	28.015713
A0A6C2CXQ2	101.09019	2.9855874
A0A6C2DPW0	100.19805	-73.77579
A0A6C2U055	53.287846	-81.26484
A0A6C2UE79	-50.43076	-53.63669
A0A6C2YV95	59.181385	-86.545715
A0A6C6YRB7	127.329414	-30.826988
A0A6C6ZMQ4	70.64086	87.27616
A0A6C6ZZ38	60.00746	85.468735
A0A6C7C0S3	65.061806	80.26708
A0A6C7CZ29	72.9455	86.46434
A0A6C7E4C4	-18.424839	-62.972565
A0A6C7HTI3	69.700264	87.53934
A0A6C7HZZ2	58.06375	79.857994
A0A6C7ID66	69.84994	82.22032
A0A6C7N4Z3	-27.991598	16.05616
A0A6C7UKT3	-24.691147	16.46161
A0A6C8EZ89	67.93645	84.42386
A0A6C8G9X2	59.326813	81.09446
A0A6C8GJX5	70.06031	80.32687
A0A6C8H0C1	68.30379	82.215866
A0A6C8LP44	67.88761	82.67615
A0A6D0D8Y9	70.1448	87.514984
A0A6D1IE29	-127.426056	24.359074
A0A6D1TDL1	32.3671	131.97142
A0A6D2C5B7	4.169929	-79.77913
A0A6F7VY07	-42.236183	-107.58318
A0A6F8PKE0	91.645065	-10.148263
A0A6F8PXK4	91.61185	-10.150359
A0A6F8SI35	-5.2901535	45.799786
A0A6F8SYE2	75.67613	50.5932
A0A6F8T1U0	97.47514	4.7459264
A0A6F8TFX6	-86.01491	-75.053444
A0A6F8U660	75.012474	51.025127
A0A6F8UVV7	45.14685	-61.32029
A0A6F8V6Q0	-62.880573	42.54992
A0A6F8XAW7	74.79462	50.50582
A0A6F8Y7V1	54.253082	57.817986
A0A6F8YNI7	12.690135	5.9816737
A0A6F9EDT0	93.12533	-37.790855
A0A6F9WX71	25.664185	-63.707436
A0A6F9WXI5	24.512545	-62.81866
A0A6F9ZE86	-39.039894	-40.580402
A0A6G0A2Z5	-15.981247	-83.53809
A0A6G0AH22	34.333687	43.826797
A0A6G0EHB0	10.821356	-6.898605
A0A6G0EJ41	33.11003	53.4086
A0A6G0ETY8	-128.94347	20.980272
A0A6G0FKM3	-34.497746	-101.08821
A0A6G1U4C8	-78.806786	60.520233
A0A6G1V529	-78.55721	61.039013
A0A6G1WQA7	-12.038332	-134.67177
A0A6G1X6W2	22.81683	63.511837
A0A6G1Z256	9.720539	-6.298394
A0A6G1ZH69	-54.036858	17.314598
A0A6G2BBP2	-42.238857	-105.96758
A0A6G2CL36	-38.119404	28.784996
A0A6G2IKN9	-27.64786	-76.448204
A0A6G2JGR6	-15.553774	-63.494736
A0A6G2JL45	-20.359188	61.872856
A0A6G2JQI6	-15.60889	-63.454395
A0A6G2LHM9	-28.457813	-101.110825
A0A6G2MAJ2	-38.871056	-106.1203
A0A6G2N4N6	-30.282274	-89.19336
A0A6G2N9G0	-29.977184	-90.12876
A0A6G2NYL3	-26.166914	-81.79691
A0A6G2QDY0	-30.422052	-88.74733
A0A6G2QG72	-29.729012	-88.34488
A0A6G2RHC9	-45.70615	-109.4155
A0A6G2S2Y4	-41.73575	-107.41426
A0A6G2SG15	-33.877136	-99.862206
A0A6G2T2Y6	-47.389683	-109.93673
A0A6G2TGH2	-28.069305	-83.29997
A0A6G2UCF6	-46.37248	-109.45677
A0A6G2UEC3	-29.475216	-103.54923
A0A6G2VCX7	-36.762196	-101.37338
A0A6G2VH97	91.933044	-81.925735
A0A6G2WM44	-52.25313	-111.55624
A0A6G2X601	-46.02839	-109.456985
A0A6G2XGC8	-37.44778	-89.01447
A0A6G2Y4P2	-38.717983	-106.35455
A0A6G2YTH5	-26.570583	-78.11235
A0A6G2ZF11	-26.4395	-78.15145
A0A6G3A3B8	-51.24422	-112.97126
A0A6G3AF63	-26.526644	-84.15106
A0A6G3BCF1	-31.490044	-97.48394
A0A6G3CC62	-33.591476	-97.85792
A0A6G3CWW6	-28.694101	-102.86497
A0A6G3DM42	-41.69427	-107.550354
A0A6G3L5P6	-4.045189	142.0939
A0A6G3NQS7	-26.542196	-81.517975
A0A6G3PRX0	-28.15718	-102.66069
A0A6G3QJ49	-36.438347	-95.97391
A0A6G3R556	-26.657341	-77.65872
A0A6G3R681	91.61687	-82.48064
A0A6G3SD19	93.18198	-81.25343
A0A6G3SJE8	-29.341787	-102.51265
A0A6G3T5Y5	-58.732555	-111.23193
A0A6G3U3V6	-27.057938	-77.77101
A0A6G3UN80	-34.142155	-99.848274
A0A6G3VXQ9	-35.380253	-84.09726
A0A6G3X9F8	-35.82258	-94.99135
A0A6G3YVB9	4.2445674	87.76509
A0A6G3Z6V3	-127.59132	-37.288586
A0A6G4A1Q4	77.20219	42.762596
A0A6G4AW12	-25.903273	-87.47578
A0A6G4BEG7	-56.57734	-111.49897
A0A6G4QRF3	70.40022	-46.91916
A0A6G4U9F9	-28.282139	-91.82116
A0A6G4V9P1	89.246895	-82.849266
A0A6G4WD34	-6.941373	-132.2623
A0A6G4WZR3	-76.03933	79.01419
A0A6G4XNW2	89.85918	-82.5637
A0A6G4Y7V5	-45.725067	-109.29097
A0A6G5QI18	-31.136223	17.144264
A0A6G5QLB7	-20.983084	15.098285
A0A6G5QZK7	-31.917915	17.971947
A0A6G5R3A5	-22.915016	17.71864
A0A6G5RS42	-31.663805	-90.387436
A0A6G6F6R0	15.287743	-120.24655
A0A6G6FM88	21.339672	-130.91661
A0A6G6GJB6	11.090033	96.09677
A0A6G6GNW2	-0.46184972	21.801643
A0A6G6IQH9	124.072876	38.385197
A0A6G6K2Y5	-79.50745	14.426147
A0A6G6PL89	-13.868184	141.26944
A0A6G6Q775	-14.669725	142.65689
A0A6G6RKA9	-100.82011	57.387733
A0A6G6S424	-77.20295	22.546263
A0A6G6SIF4	-77.161934	22.565697
A0A6G6THB5	-76.77597	23.02469
A0A6G6V5Y7	104.18516	46.997463
A0A6G6W4B6	-130.20357	19.032722
A0A6G6WH93	-55.092937	-113.70852
A0A6G6WZP6	-51.03855	-26.153805
A0A6G6X848	-42.46486	-7.146798
A0A6G6Y695	-45.619217	-8.779375
A0A6G6YKP7	-26.131903	72.01187
A0A6G6YN28	45.18366	-63.652603
A0A6G7A9J0	132.63617	22.5341
A0A6G7BYW0	60.39741	15.923443
A0A6G7C494	2.691036	38.307373
A0A6G7C6N8	-46.214794	103.93516
A0A6G7CG47	-0.02197295	149.30907
A0A6G7EE35	-96.48189	58.502113
A0A6G7H7B9	-2.8672333	28.736374
A0A6G7IY95	10.450182	68.112366
A0A6G7J010	-75.52078	17.922304
A0A6G7K7S4	-71.943146	95.58646
A0A6G7LRR9	-3.4278073	136.2333
A0A6G7P8F3	-42.90087	-104.051544
A0A6G7RX23	-61.66098	-39.9843
A0A6G7SVZ7	-39.799496	-105.31355
A0A6G7THW0	-14.130518	114.707054
A0A6G7VC71	-33.341312	-56.543736
A0A6G7VKL8	-49.252148	-26.387486
A0A6G7W5P6	21.434755	0.7382155
A0A6G7WJH3	-39.361717	27.401339
A0A6G7XEJ9	-6.6926103	82.9456
A0A6G7XUI6	-53.82037	-112.6336
A0A6G7Y504	-138.29762	48.76691
A0A6G7YEK6	-45.407475	-112.58637
A0A6G7YT45	-37.62214	-0.29977214
A0A6G7YZH3	-0.806933	-51.17932
A0A6G7Z637	9.66859	-9.0878725
A0A6G7ZWA3	-100.24108	62.606907
A0A6G8AF01	-64.53595	20.474854
A0A6G8BR45	57.932507	0.27792308
A0A6G8CGB8	-96.69596	3.3431442
A0A6G8CPC1	59.783672	0.2218473
A0A6G8D563	0.5737218	151.07307
A0A6G8DI45	8.917716	18.243002
A0A6G8FG10	-5.4694004	87.46346
A0A6G8FSB1	-6.567804	83.58109
A0A6G8G023	-5.155648	-11.011223
A0A6G8IAG3	132.43393	-6.9700494
A0A6G8IG40	70.77362	-1.7876338
A0A6G8KNL8	-80.85517	-15.6746
A0A6G8KWV3	-3.6006012	-10.531368
A0A6G8NKK5	124.31034	-35.844334
A0A6G8QC74	94.70464	-55.325897
A0A6G8RTM0	-85.28663	-68.404594
A0A6G8S6B1	-92.46219	-53.588436
A0A6G8TAG2	0.9121806	6.843241
A0A6G8UEE6	-5.421477	-118.78514
A0A6G8YH39	-101.42015	-35.80695
A0A6G8ZJ96	-3.5265741	-117.07233
A0A6G9ACP3	-3.662254	-117.09928
A0A6G9AJC4	28.766506	67.08153
A0A6G9ANH1	90.33614	-37.240124
A0A6G9ECZ2	-58.684868	58.706615
A0A6G9EWW6	-50.609875	-112.13617
A0A6G9FI04	-38.348522	-99.89992
A0A6G9H1M8	-32.881607	-94.73742
A0A6G9ICY4	-37.949917	-42.584595
A0A6G9N523	-49.983543	54.32363
A0A6G9PY62	41.326332	75.91887
A0A6G9Q2R4	-87.906075	-35.811176
A0A6G9RKX4	-31.25894	139.63031
A0A6G9SBJ5	-141.01982	-31.433489
A0A6G9SI00	-20.839088	-26.318354
A0A6G9SR38	-134.65974	-36.13339
A0A6G9VPR9	4.7113743	-77.74064
A0A6G9WA11	-13.799272	21.650597
A0A6G9WGY1	-4.6779137	141.46988
A0A6G9XWE6	-128.143	-7.8961077
A0A6G9YP26	-122.06557	-5.2257333
A0A6H0CR21	91.293655	-81.69951
A0A6H0FWM0	-92.42155	-54.526787
A0A6H0IW28	89.46255	43.545242
A0A6H0K960	-20.905188	140.13583
A0A6H0KV80	-113.8532	74.58985
A0A6H0KVZ7	10.400719	59.113964
A0A6H0RY93	-116.377335	-57.878216
A0A6H0SFP9	43.15231	-18.304003
A0A6H0T9B9	32.48132	130.97693
A0A6H1A040	-55.028584	-113.89668
A0A6H1C1N1	-124.36365	-3.6596584
A0A6H1FQT9	-19.43422	138.9386
A0A6H1JYK5	-53.435944	-112.56185
A0A6H1L1Y6	-37.085285	-98.53045
A0A6H1N6X2	-33.412235	-93.33857
A0A6H1NR45	18.98285	53.26187
A0A6H1R3W1	-116.12611	34.392044
A0A6H1U2P2	-17.636448	-14.260238
A0A6H1UJQ8	-0.89701265	150.56253
A0A6H1W753	-3.59227	85.022934
A0A6H1YAA6	72.04772	50.662834
A0A6H2BEY3	-29.60078	-49.276295
A0A6H2BLF4	-65.58303	-1.886372
A0A6H2C2L7	-22.132086	-21.158625
A0A6H2C6D2	-81.909294	-76.79957
A0A6H2CAL1	-92.34172	-57.353832
